id,stop_id,route_number,scheduled_time,actual_time,delay_minutes,status
351,450011881,16,2026-02-18 05:24:57,2026-02-18 05:24:57,0,on-time
352,450012770,1B,2026-02-16 16:34:14,2026-02-16 16:36:14,2,on-time
353,4500LEEDS2,X84,2026-02-17 02:26:04,2026-02-17 02:26:04,0,on-time
354,450015594,7,2026-02-18 00:09:31,2026-02-18 00:11:31,2,on-time
355,450010095,7,2026-02-21 13:40:13,2026-02-21 13:43:13,3,late
356,450028797,1B,2026-02-16 12:58:28,2026-02-16 13:00:28,2,on-time
357,450010752,13A,2026-02-17 17:47:25,2026-02-17 17:48:25,1,on-time
358,450011348,A1,2026-02-16 09:39:05,2026-02-16 10:15:05,36,late
359,450019792,X84,2026-02-20 05:41:44,2026-02-20 05:43:44,2,on-time
360,450012648,A1,2026-02-21 05:55:48,2026-02-21 05:55:48,0,on-time
361,450010403,72,2026-02-18 08:16:21,2026-02-18 08:21:21,5,late
362,450018815,34,2026-02-15 21:30:02,2026-02-15 21:31:02,1,on-time
363,450011197,50A,2026-02-20 11:57:38,2026-02-20 11:59:38,2,on-time
364,450010009,51,2026-02-17 02:18:40,2026-02-17 02:20:40,2,on-time
365,450012562,1,2026-02-21 15:48:59,2026-02-21 15:59:59,11,late
366,450012914,52,2026-02-14 17:51:45,2026-02-14 17:50:45,-1,on-time
367,450019738,13A,2026-02-17 02:54:23,2026-02-17 02:54:23,0,on-time
368,450011905,28,2026-02-16 23:58:26,2026-02-17 00:04:26,6,late
369,450012592,A1,2026-02-16 19:18:14,2026-02-16 19:18:14,0,on-time
370,450032249,1,2026-02-21 04:55:40,2026-02-21 04:57:40,2,on-time
371,450010444,A1,2026-02-18 07:36:08,2026-02-18 07:36:08,0,on-time
372,450011145,7,2026-02-18 18:02:03,2026-02-18 18:02:03,0,on-time
373,450011506,16,2026-02-20 17:43:46,2026-02-20 17:46:46,3,late
374,450010847,34,2026-02-15 00:06:59,2026-02-15 00:03:59,-3,early
375,450029640,52,2026-02-17 22:01:56,2026-02-17 22:01:56,0,on-time
376,450010103,8,2026-02-20 15:39:34,2026-02-20 15:39:34,0,on-time
377,450011950,28,2026-02-20 05:58:03,2026-02-20 06:00:03,2,on-time
378,450029963,50,2026-02-16 23:30:45,2026-02-16 23:29:45,-1,on-time
379,450010211,1B,2026-02-21 08:17:21,2026-02-21 08:32:21,15,late
380,450012704,8,2026-02-16 02:48:13,2026-02-16 02:47:13,-1,on-time
381,450014367,50A,2026-02-16 23:22:47,2026-02-16 23:38:47,16,late
382,450012570,1,2026-02-15 09:56:22,2026-02-15 09:55:22,-1,on-time
383,450023374,50,2026-02-17 23:11:01,2026-02-17 23:12:01,1,on-time
384,450010047,1B,2026-02-17 03:50:20,2026-02-17 03:51:20,1,on-time
385,450014787,6,2026-02-16 13:08:27,2026-02-16 13:10:27,2,on-time
386,450013983,27,2026-02-18 02:59:09,2026-02-18 03:12:09,13,late
387,450028462,6,2026-02-17 22:52:14,2026-02-17 22:54:14,2,on-time
388,450011745,34,2026-02-21 06:04:26,2026-02-21 06:04:26,0,on-time
389,450012659,72,2026-02-18 08:34:52,2026-02-18 08:45:52,11,late
390,450013936,28,2026-02-16 13:22:48,2026-02-16 13:34:48,12,late
391,450019789,72,2026-02-21 15:22:01,2026-02-21 15:22:01,0,on-time
392,450012596,28,2026-02-17 05:31:54,2026-02-17 05:31:54,0,on-time
393,450029821,X84,2026-02-19 12:19:52,2026-02-19 12:19:52,0,on-time
394,450010380,42,2026-02-15 16:30:14,2026-02-15 16:31:14,1,on-time
395,450010847,27,2026-02-19 16:01:18,2026-02-19 16:16:18,15,late
396,450012722,12,2026-02-15 00:52:53,2026-02-15 00:53:53,1,on-time
397,450010516,27,2026-02-18 04:09:51,2026-02-18 04:08:51,-1,on-time
398,450011934,51,2026-02-17 00:01:49,2026-02-17 00:02:49,1,on-time
399,450011434,16,2026-02-20 04:17:23,2026-02-20 04:16:23,-1,on-time
400,450012668,1,2026-02-18 16:30:19,2026-02-18 16:30:19,0,on-time
401,450016887,16,2026-02-18 03:17:36,2026-02-18 03:19:36,2,on-time
402,450025179,42,2026-02-17 17:08:08,2026-02-17 17:10:08,2,on-time
403,450016882,8,2026-02-14 17:03:57,2026-02-14 17:18:57,15,late
404,450010082,6,2026-02-16 09:24:06,2026-02-16 09:23:06,-1,on-time
405,450012943,42,2026-02-20 14:08:57,2026-02-20 14:15:57,7,late
406,450013719,X6,2026-02-16 21:06:23,2026-02-16 21:08:23,2,on-time
407,450012741,42,2026-02-17 05:21:08,2026-02-17 05:21:08,0,on-time
408,450011858,A1,2026-02-21 16:26:51,2026-02-21 16:32:51,6,late
409,450012547,X6,2026-02-21 12:31:35,2026-02-21 12:27:35,-4,early
410,450010427,16,2026-02-18 09:58:27,2026-02-18 09:57:27,-1,on-time
411,450010739,16,2026-02-15 15:52:42,2026-02-15 15:52:42,0,on-time
412,450024834,X84,2026-02-17 22:13:00,2026-02-17 22:13:00,0,on-time
413,450032529,13,2026-02-15 08:55:55,2026-02-15 09:08:55,13,late
414,450011740,28,2026-02-18 00:35:29,2026-02-18 00:41:29,6,late
415,450011379,X84,2026-02-19 13:30:52,2026-02-19 13:30:52,0,on-time
416,450011285,X6,2026-02-14 17:10:56,2026-02-14 17:09:56,-1,on-time
417,450010622,8,2026-02-17 03:17:22,2026-02-17 03:19:22,2,on-time
418,450019725,16,2026-02-17 06:40:44,2026-02-17 06:42:44,2,on-time
419,450018123,42,2026-02-17 18:28:40,2026-02-17 18:33:40,5,late
420,450027260,X6,2026-02-14 17:22:07,2026-02-14 17:42:07,20,late
421,450011680,12,2026-02-17 02:32:00,2026-02-17 02:33:00,1,on-time
422,450011743,28,2026-02-20 00:32:10,2026-02-20 01:03:10,31,late
423,450011768,X6,2026-02-19 13:38:23,2026-02-19 13:37:23,-1,on-time
424,450010671,16,2026-02-17 16:04:12,2026-02-17 15:59:12,-5,early
425,450013307,X84,2026-02-19 07:05:08,2026-02-19 07:48:08,43,late
426,450029240,12,2026-02-21 01:57:11,2026-02-21 01:57:11,0,on-time
427,450010543,51,2026-02-19 20:12:45,2026-02-19 20:13:45,1,on-time
428,450029641,7,2026-02-15 07:51:04,2026-02-15 07:55:04,4,late
429,450010821,16,2026-02-19 03:08:29,2026-02-19 03:09:29,1,on-time
430,450028555,13,2026-02-19 05:02:42,2026-02-19 05:02:42,0,on-time
431,450014362,51,2026-02-20 16:59:14,2026-02-20 17:00:14,1,on-time
432,450011091,X6,2026-02-15 18:33:16,2026-02-15 18:32:16,-1,on-time
433,450012687,33,2026-02-18 10:05:03,2026-02-18 10:06:03,1,on-time
434,450012392,28,2026-02-17 13:13:20,2026-02-17 13:10:20,-3,early
435,450010052,28,2026-02-21 09:16:48,2026-02-21 09:15:48,-1,on-time
436,450023872,50,2026-02-15 12:23:35,2026-02-15 12:25:35,2,on-time
437,450013648,A1,2026-02-15 09:10:18,2026-02-15 09:09:18,-1,on-time
438,450027263,33,2026-02-15 08:53:27,2026-02-15 08:52:27,-1,on-time
439,450012889,50A,2026-02-21 14:45:25,2026-02-21 14:44:25,-1,on-time
440,450012390,72,2026-02-20 10:17:40,2026-02-20 10:18:40,1,on-time
441,450028582,52,2026-02-18 19:06:42,2026-02-18 19:05:42,-1,on-time
442,450013711,13A,2026-02-15 03:03:20,2026-02-15 03:08:20,5,late
443,450011119,X6,2026-02-20 10:50:06,2026-02-20 10:45:06,-5,early
444,450010704,12,2026-02-18 22:52:16,2026-02-18 22:53:16,1,on-time
445,450013741,1B,2026-02-19 09:55:29,2026-02-19 09:55:29,0,on-time
446,450023907,72,2026-02-15 07:08:26,2026-02-15 07:08:26,0,on-time
447,450013770,13,2026-02-20 14:59:13,2026-02-20 15:00:13,1,on-time
448,450011633,13A,2026-02-15 11:13:43,2026-02-15 11:52:43,39,late
449,450013729,1B,2026-02-16 03:59:56,2026-02-16 03:59:56,0,on-time
450,450011229,52,2026-02-14 21:54:05,2026-02-14 22:01:05,7,late
451,450011881,6,2026-02-21 11:42:04,2026-02-21 11:41:04,-1,on-time
452,450010739,42,2026-02-21 13:13:29,2026-02-21 13:13:29,0,on-time
453,450010567,X6,2026-02-17 13:15:31,2026-02-17 13:15:31,0,on-time
454,450024301,52,2026-02-18 07:47:57,2026-02-18 07:49:57,2,on-time
455,450019774,50A,2026-02-17 01:06:40,2026-02-17 01:17:40,11,late
456,450010995,A1,2026-02-18 23:13:43,2026-02-18 23:13:43,0,on-time
457,450011032,A1,2026-02-18 17:37:02,2026-02-18 17:38:02,1,on-time
458,450012729,6,2026-02-20 17:20:11,2026-02-20 17:21:11,1,on-time
459,450012345,28,2026-02-16 17:44:10,2026-02-16 17:43:10,-1,on-time
460,450010034,16,2026-02-14 18:39:18,2026-02-14 18:40:18,1,on-time
461,450013957,16,2026-02-16 16:00:36,2026-02-16 16:02:36,2,on-time
462,450012631,27,2026-02-19 15:06:51,2026-02-19 15:07:51,1,on-time
463,450011105,50A,2026-02-17 04:45:24,2026-02-17 04:45:24,0,on-time
464,450028407,6,2026-02-18 14:38:06,2026-02-18 14:40:06,2,on-time
465,450013611,A1,2026-02-14 21:42:49,2026-02-14 21:44:49,2,on-time
466,450010323,X84,2026-02-16 10:45:41,2026-02-16 10:44:41,-1,on-time
467,450023478,50A,2026-02-20 13:24:09,2026-02-20 13:24:09,0,on-time
468,450010966,16,2026-02-17 00:17:03,2026-02-17 00:17:03,0,on-time
469,450010851,8,2026-02-15 23:44:10,2026-02-15 23:46:10,2,on-time
470,450012347,50,2026-02-19 12:12:31,2026-02-19 12:13:31,1,on-time
471,450013726,X84,2026-02-20 04:49:10,2026-02-20 04:54:10,5,late
472,450012517,X6,2026-02-19 01:09:12,2026-02-19 01:10:12,1,on-time
473,450012312,1B,2026-02-17 00:02:46,2026-02-17 00:04:46,2,on-time
474,450028018,X6,2026-02-17 22:00:49,2026-02-17 22:02:49,2,on-time
475,450024961,34,2026-02-17 17:09:05,2026-02-17 17:09:05,0,on-time
476,450010116,27,2026-02-21 00:57:07,2026-02-21 00:52:07,-5,early
477,450012980,12,2026-02-16 22:57:43,2026-02-16 22:57:43,0,on-time
478,450011700,34,2026-02-16 10:49:52,2026-02-16 10:49:52,0,on-time
479,450010401,50A,2026-02-15 19:57:02,2026-02-15 19:52:02,-5,early
480,450025272,6,2026-02-19 01:55:31,2026-02-19 01:54:31,-1,on-time
481,450012964,28,2026-02-21 15:02:52,2026-02-21 15:04:52,2,on-time
482,450012631,1B,2026-02-16 12:23:47,2026-02-16 12:23:47,0,on-time
483,450010228,34,2026-02-20 23:30:27,2026-02-20 23:30:27,0,on-time
484,450010171,X6,2026-02-21 00:06:36,2026-02-21 00:06:36,0,on-time
485,450010945,33,2026-02-17 12:46:09,2026-02-17 12:42:09,-4,early
486,450011534,42,2026-02-16 00:39:53,2026-02-16 00:46:53,7,late
487,450013164,1B,2026-02-16 22:49:26,2026-02-16 22:46:26,-3,early
488,450016884,51,2026-02-20 23:17:56,2026-02-20 23:18:56,1,on-time
489,450028655,50,2026-02-18 03:32:59,2026-02-18 03:45:59,13,late
490,450029273,28,2026-02-14 20:02:30,2026-02-14 20:04:30,2,on-time
491,450013951,8,2026-02-20 02:28:08,2026-02-20 02:27:08,-1,on-time
492,450012342,X6,2026-02-19 07:30:58,2026-02-19 07:31:58,1,on-time
493,450010991,7,2026-02-18 04:07:20,2026-02-18 04:09:20,2,on-time
494,450011674,51,2026-02-19 03:58:28,2026-02-19 04:13:28,15,late
495,450013720,42,2026-02-18 01:38:10,2026-02-18 01:37:10,-1,on-time
496,450023941,7,2026-02-17 08:51:34,2026-02-17 08:51:34,0,on-time
497,450010945,50,2026-02-19 08:57:18,2026-02-19 08:56:18,-1,on-time
498,450012779,16,2026-02-17 22:19:53,2026-02-17 22:26:53,7,late
499,450025304,33,2026-02-17 07:20:41,2026-02-17 07:21:41,1,on-time
500,450011587,34,2026-02-15 15:14:49,2026-02-15 15:14:49,0,on-time
501,450010162,50A,2026-02-16 16:55:00,2026-02-16 17:25:00,30,late
502,450011537,52,2026-02-20 22:17:39,2026-02-20 22:17:39,0,on-time
503,450011877,33,2026-02-15 16:29:00,2026-02-15 16:30:00,1,on-time
504,450010602,8,2026-02-14 20:33:37,2026-02-14 20:34:37,1,on-time
505,450010285,12,2026-02-17 08:24:33,2026-02-17 08:23:33,-1,on-time
506,450010714,1,2026-02-16 10:59:22,2026-02-16 10:59:22,0,on-time
507,450010371,16,2026-02-16 01:54:48,2026-02-16 02:29:48,35,late
508,450010534,7,2026-02-17 11:41:24,2026-02-17 11:41:24,0,on-time
509,450014364,33,2026-02-18 00:33:38,2026-02-18 00:33:38,0,on-time
510,450012554,13A,2026-02-15 17:51:22,2026-02-15 17:53:22,2,on-time
511,450010418,1B,2026-02-17 16:32:47,2026-02-17 16:47:47,15,late
512,450023941,33,2026-02-19 19:12:34,2026-02-19 19:11:34,-1,on-time
513,450012510,X6,2026-02-15 23:08:18,2026-02-15 23:10:18,2,on-time
514,450010041,28,2026-02-18 15:21:23,2026-02-18 15:22:23,1,on-time
515,450014818,27,2026-02-15 01:17:19,2026-02-15 01:15:19,-2,early
516,450010284,6,2026-02-19 02:59:39,2026-02-19 03:00:39,1,on-time
517,450011599,13,2026-02-17 02:39:55,2026-02-17 03:23:55,44,late
518,450011651,52,2026-02-20 00:26:26,2026-02-20 00:36:26,10,late
519,450013664,X6,2026-02-14 22:56:52,2026-02-14 23:05:52,9,late
520,450028416,50,2026-02-14 17:36:27,2026-02-14 17:36:27,0,on-time
521,450010718,52,2026-02-15 03:11:54,2026-02-15 03:13:54,2,on-time
522,450013784,34,2026-02-14 23:50:28,2026-02-15 00:14:28,24,late
523,450011300,8,2026-02-21 06:49:53,,,cancelled
524,450032538,28,2026-02-14 21:10:04,2026-02-14 21:05:04,-5,early
525,450013242,12,2026-02-15 08:20:30,2026-02-15 08:20:30,0,on-time
526,450013245,8,2026-02-19 04:26:27,2026-02-19 04:27:27,1,on-time
527,450013723,7,2026-02-18 11:00:04,2026-02-18 11:00:04,0,on-time
528,450028799,1,2026-02-18 10:42:40,2026-02-18 10:42:40,0,on-time
529,450010234,A1,2026-02-15 12:10:42,2026-02-15 12:10:42,0,on-time
530,450026234,34,2026-02-17 17:25:43,2026-02-17 17:24:43,-1,on-time
531,450011234,28,2026-02-18 04:40:05,2026-02-18 04:40:05,0,on-time
532,450010056,8,2026-02-18 06:19:47,2026-02-18 06:28:47,9,late
533,450011305,34,2026-02-18 08:25:58,2026-02-18 08:34:58,9,late
534,450012118,7,2026-02-17 16:38:13,2026-02-17 16:38:13,0,on-time
535,450012174,28,2026-02-19 19:04:14,,,cancelled
536,450025313,34,2026-02-19 19:33:54,2026-02-19 19:33:54,0,on-time
537,450011213,34,2026-02-18 13:23:26,2026-02-18 13:22:26,-1,on-time
538,450014520,27,2026-02-15 16:04:36,2026-02-15 16:03:36,-1,on-time
539,450029819,13A,2026-02-18 13:30:23,2026-02-18 13:29:23,-1,on-time
540,450030227,34,2026-02-15 08:41:48,2026-02-15 08:42:48,1,on-time
541,450011245,6,2026-02-17 18:24:55,2026-02-17 18:24:55,0,on-time
542,450010762,1,2026-02-15 07:35:57,2026-02-15 07:34:57,-1,on-time
543,450011016,50A,2026-02-17 20:28:42,2026-02-17 20:43:42,15,late
544,450010020,13,2026-02-14 22:43:27,2026-02-14 22:45:27,2,on-time
545,450028618,A1,2026-02-20 20:52:58,2026-02-20 20:47:58,-5,early
546,450011381,6,2026-02-18 09:58:24,2026-02-18 10:08:24,10,late
547,450012902,1B,2026-02-21 03:36:40,2026-02-21 03:36:40,0,on-time
548,450013902,8,2026-02-17 00:19:59,2026-02-17 00:21:59,2,on-time
549,450012678,A1,2026-02-17 02:02:33,2026-02-17 02:14:33,12,late
550,450010212,52,2026-02-18 00:05:59,2026-02-18 00:06:59,1,on-time
551,450010293,27,2026-02-19 03:36:16,2026-02-19 03:36:16,0,on-time
552,450028555,50A,2026-02-17 11:48:22,2026-02-17 11:50:22,2,on-time
553,450013206,27,2026-02-16 12:20:22,2026-02-16 12:19:22,-1,on-time
554,450010380,8,2026-02-19 08:14:18,2026-02-19 08:15:18,1,on-time
555,450012368,X84,2026-02-17 00:01:43,2026-02-17 00:12:43,11,late
556,450012945,50A,2026-02-21 10:35:15,2026-02-21 10:36:15,1,on-time
557,450013221,1,2026-02-15 09:54:23,2026-02-15 09:53:23,-1,on-time
558,450032465,50,2026-02-15 05:08:31,2026-02-15 05:10:31,2,on-time
559,450010175,33,2026-02-15 16:42:03,2026-02-15 16:37:03,-5,early
560,450018807,50A,2026-02-16 10:20:47,2026-02-16 10:20:47,0,on-time
561,450011198,42,2026-02-17 12:44:54,2026-02-17 12:49:54,5,late
562,450028996,8,2026-02-19 08:35:34,2026-02-19 08:35:34,0,on-time
563,450013142,51,2026-02-17 11:05:34,2026-02-17 11:17:34,12,late
564,450010428,28,2026-02-18 13:16:33,2026-02-18 13:18:33,2,on-time
565,450010118,34,2026-02-16 14:06:16,2026-02-16 14:05:16,-1,on-time
566,450012835,51,2026-02-18 18:33:40,2026-02-18 18:35:40,2,on-time
567,450013105,13A,2026-02-15 11:16:44,2026-02-15 11:16:44,0,on-time
568,450011295,A1,2026-02-14 16:41:21,2026-02-14 16:40:21,-1,on-time
569,450013776,X84,2026-02-15 07:39:34,2026-02-15 07:40:34,1,on-time
570,450028943,72,2026-02-20 15:32:06,2026-02-20 15:31:06,-1,on-time
571,450011963,1B,2026-02-17 08:33:42,2026-02-17 08:35:42,2,on-time
572,450010279,13A,2026-02-15 06:34:21,2026-02-15 06:38:21,4,late
573,450012907,8,2026-02-17 10:40:15,2026-02-17 10:42:15,2,on-time
574,450013764,12,2026-02-19 11:35:22,2026-02-19 11:34:22,-1,on-time
575,450010407,16,2026-02-15 04:42:56,2026-02-15 04:44:56,2,on-time
576,450011982,7,2026-02-15 23:35:17,2026-02-15 23:34:17,-1,on-time
577,450012044,X84,2026-02-20 01:29:45,2026-02-20 01:28:45,-1,on-time
578,450011733,A1,2026-02-18 02:35:23,2026-02-18 02:37:23,2,on-time
579,450012052,52,2026-02-16 05:57:41,2026-02-16 05:56:41,-1,on-time
580,450010017,7,2026-02-20 03:19:32,2026-02-20 03:20:32,1,on-time
581,450012114,13A,2026-02-15 21:00:58,2026-02-15 21:02:58,2,on-time
582,450012880,52,2026-02-16 15:05:36,2026-02-16 15:21:36,16,late
583,450012765,A1,2026-02-15 15:30:04,2026-02-15 16:06:04,36,late
584,450012763,52,2026-02-16 04:33:05,2026-02-16 04:34:05,1,on-time
585,450011024,13A,2026-02-19 07:11:54,2026-02-19 07:26:54,15,late
586,450013110,34,2026-02-15 22:46:52,2026-02-15 23:00:52,14,late
587,4500COTNGLY1,7,2026-02-15 19:57:54,2026-02-15 19:56:54,-1,on-time
588,450012839,6,2026-02-20 05:15:52,2026-02-20 05:20:52,5,late
589,450025179,12,2026-02-19 18:11:01,2026-02-19 18:14:01,3,late
590,450050032,6,2026-02-15 16:13:35,2026-02-15 16:12:35,-1,on-time
591,450011210,34,2026-02-15 16:50:27,2026-02-15 16:50:27,0,on-time
592,450011257,X6,2026-02-16 20:40:14,2026-02-16 21:16:14,36,late
593,450012352,X84,2026-02-15 14:16:38,2026-02-15 14:15:38,-1,on-time
594,450011736,12,2026-02-17 18:50:53,2026-02-17 18:52:53,2,on-time
595,450013651,7,2026-02-16 01:18:39,2026-02-16 01:21:39,3,late
596,450011956,8,2026-02-15 19:07:49,2026-02-15 19:07:49,0,on-time
597,450013939,16,2026-02-17 22:21:31,2026-02-17 22:39:31,18,late
598,450029109,28,2026-02-19 10:53:55,2026-02-19 11:25:55,32,late
599,450028325,7,2026-02-16 05:05:16,2026-02-16 05:04:16,-1,on-time
600,450012044,7,2026-02-16 15:00:23,2026-02-16 15:00:23,0,on-time
601,450010770,X6,2026-02-19 14:11:04,2026-02-19 14:10:04,-1,on-time
602,450014670,50A,2026-02-18 07:08:04,2026-02-18 07:47:04,39,late
603,450012080,6,2026-02-21 09:46:34,2026-02-21 09:48:34,2,on-time
604,450024240,6,2026-02-16 01:47:08,2026-02-16 02:08:08,21,late
605,450013507,28,2026-02-21 05:11:35,2026-02-21 05:11:35,0,on-time
606,450012714,34,2026-02-21 15:07:21,2026-02-21 15:09:21,2,on-time
607,450011609,13A,2026-02-16 16:41:20,2026-02-16 16:43:20,2,on-time
608,450011908,27,2026-02-21 14:29:18,2026-02-21 14:30:18,1,on-time
609,450028644,1,2026-02-17 05:25:35,2026-02-17 05:27:35,2,on-time
610,450032241,72,2026-02-18 08:32:31,2026-02-18 08:32:31,0,on-time
611,450011577,33,2026-02-15 19:54:29,2026-02-15 19:56:29,2,on-time
612,450010905,72,2026-02-19 00:06:14,2026-02-19 00:47:14,41,late
613,450012780,7,2026-02-20 10:07:43,2026-02-20 10:07:43,0,on-time
614,450010565,50A,2026-02-17 11:30:39,2026-02-17 11:32:39,2,on-time
615,450013657,12,2026-02-16 07:33:55,2026-02-16 07:43:55,10,late
616,450011933,28,2026-02-19 10:01:02,2026-02-19 10:03:02,2,on-time
617,450010702,1B,2026-02-15 17:56:45,2026-02-15 17:58:45,2,on-time
618,450011894,X84,2026-02-19 08:34:48,2026-02-19 08:36:48,2,on-time
619,450028618,X84,2026-02-16 08:01:00,2026-02-16 08:03:00,2,on-time
620,450013978,A1,2026-02-21 01:34:44,2026-02-21 01:44:44,10,late
621,450015594,13,2026-02-18 16:21:15,2026-02-18 16:34:15,13,late
622,450024742,72,2026-02-14 22:01:13,2026-02-14 22:01:13,0,on-time
623,450023888,A1,2026-02-19 18:30:36,2026-02-19 18:29:36,-1,on-time
624,450028004,13A,2026-02-20 20:49:21,2026-02-20 20:52:21,3,late
625,450013243,16,2026-02-15 02:59:13,2026-02-15 03:01:13,2,on-time
626,450010184,1B,2026-02-15 20:11:17,2026-02-15 20:11:17,0,on-time
627,450015891,34,2026-02-17 13:07:46,2026-02-17 13:04:46,-3,early
628,450029950,12,2026-02-15 14:31:56,2026-02-15 14:32:56,1,on-time
629,450029581,50,2026-02-18 10:31:38,2026-02-18 10:29:38,-2,early
630,450023378,52,2026-02-21 07:29:13,2026-02-21 07:29:13,0,on-time
631,450011031,1,2026-02-17 23:38:51,,,cancelled
632,450023999,34,2026-02-21 10:26:58,2026-02-21 10:35:58,9,late
633,450050006,72,2026-02-19 15:14:28,2026-02-19 15:14:28,0,on-time
634,450012367,34,2026-02-18 12:07:37,2026-02-18 12:08:37,1,on-time
635,450011630,13A,2026-02-17 09:43:30,2026-02-17 09:42:30,-1,on-time
636,450012073,27,2026-02-16 22:04:22,2026-02-16 22:03:22,-1,on-time
637,450010716,50,2026-02-15 05:14:02,2026-02-15 05:11:02,-3,early
638,450029734,34,2026-02-17 21:49:35,2026-02-17 21:48:35,-1,on-time
639,450050113,33,2026-02-17 17:34:59,2026-02-17 18:04:59,30,late
640,450019760,16,2026-02-21 14:33:42,2026-02-21 14:40:42,7,late
641,450032050,50A,2026-02-20 02:54:57,2026-02-20 02:53:57,-1,on-time
642,450010309,13,2026-02-19 05:06:27,2026-02-19 05:06:27,0,on-time
643,450012639,A1,2026-02-20 08:24:23,2026-02-20 08:24:23,0,on-time
644,450011400,72,2026-02-20 08:10:54,2026-02-20 08:11:54,1,on-time
645,450010371,28,2026-02-17 03:24:23,2026-02-17 03:24:23,0,on-time
646,450010717,1,2026-02-15 11:29:40,2026-02-15 11:28:40,-1,on-time
647,450028462,X84,2026-02-17 01:03:51,2026-02-17 01:03:51,0,on-time
648,450013641,50A,2026-02-20 03:30:17,2026-02-20 03:30:17,0,on-time
649,450010161,27,2026-02-21 05:57:05,2026-02-21 05:59:05,2,on-time
650,450023835,50,2026-02-19 20:59:33,2026-02-19 21:00:33,1,on-time
651,450010717,51,2026-02-19 10:01:11,2026-02-19 10:02:11,1,on-time
652,450050191,12,2026-02-20 06:59:06,2026-02-20 06:59:06,0,on-time
653,450024896,50A,2026-02-17 00:37:36,,,cancelled
654,450010740,28,2026-02-19 18:12:45,2026-02-19 18:11:45,-1,on-time
655,450050032,A1,2026-02-20 22:11:40,2026-02-20 22:10:40,-1,on-time
656,450010188,13A,2026-02-17 19:56:49,2026-02-17 20:14:49,18,late
657,450013778,50,2026-02-19 20:50:00,2026-02-19 20:56:00,6,late
658,450011521,13,2026-02-20 05:30:38,2026-02-20 05:31:38,1,on-time
659,450011111,13,2026-02-17 02:50:47,2026-02-17 02:50:47,0,on-time
660,450011874,16,2026-02-20 16:48:01,2026-02-20 16:49:01,1,on-time
661,450011587,X84,2026-02-21 07:11:04,2026-02-21 07:13:04,2,on-time
662,450012557,27,2026-02-15 21:27:22,2026-02-15 21:29:22,2,on-time
663,450010325,50,2026-02-20 21:44:56,2026-02-20 21:45:56,1,on-time
664,450024741,72,2026-02-21 16:09:03,2026-02-21 16:10:03,1,on-time
665,450010731,72,2026-02-17 13:04:53,2026-02-17 13:00:53,-4,early
666,450011582,42,2026-02-18 09:39:15,2026-02-18 09:39:15,0,on-time
667,450010591,13,2026-02-20 02:43:02,2026-02-20 02:45:02,2,on-time
668,450032250,42,2026-02-20 19:13:22,2026-02-20 19:19:22,6,late
669,450013508,X84,2026-02-19 04:10:52,2026-02-19 04:10:52,0,on-time
670,450013783,34,2026-02-15 00:29:53,2026-02-15 00:31:53,2,on-time
671,450010953,51,2026-02-15 17:53:13,2026-02-15 18:01:13,8,late
672,450018821,13A,2026-02-18 11:27:25,2026-02-18 11:27:25,0,on-time
673,450024529,13A,2026-02-20 01:58:39,2026-02-20 01:59:39,1,on-time
674,450024287,72,2026-02-21 11:32:17,2026-02-21 11:34:17,2,on-time
675,450012623,12,2026-02-20 04:35:07,2026-02-20 04:36:07,1,on-time
676,450012051,1,2026-02-18 06:18:25,2026-02-18 06:14:25,-4,early
677,450026326,42,2026-02-20 01:35:06,2026-02-20 01:37:06,2,on-time
678,450012917,13,2026-02-15 07:49:47,2026-02-15 07:51:47,2,on-time
679,450010392,50,2026-02-17 14:19:48,2026-02-17 14:28:48,9,late
680,450010950,51,2026-02-17 12:37:49,2026-02-17 12:36:49,-1,on-time
